Date,Province/State,Country,Confirmed,Deaths,Recovered,dayCount
01/30/2020,Tibet,Mainland China,1.0,0.0,0.0,8
01/30/2020,Inner Mongolia,Mainland China,19.0,0.0,0.0,8
01/30/2020,Yunnan,Mainland China,70.0,0.0,0.0,8
01/30/2020,Hainan,Mainland China,46.0,1.0,1.0,8
01/30/2020,Fujian,Mainland China,101.0,0.0,0.0,8
01/30/2020,Guangxi,Mainland China,78.0,0.0,2.0,8
01/30/2020,Zhejiang,Mainland China,428.0,0.0,4.0,8
01/30/2020,Guangdong,Mainland China,354.0,0.0,10.0,8
01/30/2020,Henan,Mainland China,278.0,2.0,2.0,8
01/30/2020,Hunan,Mainland China,277.0,0.0,2.0,8
01/30/2020,Anhui,Mainland China,200.0,0.0,2.0,8
01/30/2020,Chongqing,Mainland China,182.0,0.0,1.0,8
01/30/2020,Hubei,Mainland China,4903.0,162.0,90.0,8
01/30/2020,Shandong,Mainland China,158.0,0.0,1.0,8
01/30/2020,Sichuan,Mainland China,142.0,1.0,1.0,8
01/30/2020,Jiangsu,Mainland China,129.0,0.0,1.0,8
01/30/2020,Beijing,Mainland China,114.0,1.0,4.0,8
01/30/2020,Shanghai,Mainland China,112.0,1.0,5.0,8
01/30/2020,Jiangxi,Mainland China,162.0,0.0,5.0,8
01/31/2020,Heilongjiang,Mainland China,59.0,2.0,0.0,9
01/31/2020,Tibet,Mainland China,1.0,0.0,0.0,9
01/31/2020,Liaoning,Mainland China,48.0,0.0,1.0,9
01/31/2020,Shanxi,Mainland China,39.0,0.0,1.0,9
01/31/2020,Tianjin,Mainland China,32.0,0.0,0.0,9
01/31/2020,Guizhou,Mainland China,29.0,0.0,2.0,9
01/31/2020,Inner Mongolia,Mainland China,20.0,0.0,1.0,9
01/31/2020,Ningxia,Mainland China,21.0,0.0,0.0,9
01/31/2020,Xinjiang,Mainland China,17.0,0.0,0.0,9
01/31/2020,Jilin,Mainland China,14.0,0.0,1.0,9
01/31/2020,Qinghai,Mainland China,8.0,0.0,0.0,9
01/31/2020,Hebei,Mainland China,82.0,1.0,0.0,9
01/31/2020,Gansu,Mainland China,29.0,0.0,0.0,9
01/31/2020,Yunnan,Mainland China,83.0,0.0,1.0,9
01/31/2020,Hainan,Mainland China,52.0,1.0,1.0,9
01/31/2020,Shaanxi,Mainland China,87.0,0.0,0.0,9
